,Year,State,State.Minimum.Wage,State.Minimum.Wage.2020.Dollars,Federal.Minimum.Wage,Federal.Minimum.Wage.2020.Dollars,Effective.Minimum.Wage,Effective.Minimum.Wage.2020.Dollars,CPI.Average,Department.Of.Labor.Uncleaned.Data,Department.Of.Labor.Cleaned.Low.Value,Department.Of.Labor.Cleaned.Low.Value.2020.Dollars,Department.Of.Labor.Cleaned.High.Value,Department.Of.Labor.Cleaned.High.Value.2020.Dollars,Footnote
1431,1994,Montana,4.25,7.42,4.25,7.42,4.25,7.42,148.2,4.25(g),4.25,7.42,4.25,7.42,(g)
1432,1994,Nebraska,4.25,7.42,4.25,7.42,4.25,7.42,148.2,4.25,4.25,7.42,4.25,7.42,
1433,1994,Nevada,4.25,7.42,4.25,7.42,4.25,7.42,148.2,4.25,4.25,7.42,4.25,7.42,
1434,1994,New Hampshire,4.25,7.42,4.25,7.42,4.25,7.42,148.2,4.25,4.25,7.42,4.25,7.42,
1435,1994,New Jersey,5.05,8.81,4.25,7.42,5.05,8.81,148.2,5.05,5.05,8.81,5.05,8.81,
1436,1994,New Mexico,4.25,7.42,4.25,7.42,4.25,7.42,148.2,4.25,4.25,7.42,4.25,7.42,
1437,1994,New York,4.25,7.42,4.25,7.42,4.25,7.42,148.2,4.25,4.25,7.42,4.25,7.42,
1438,1994,North Carolina,4.25,7.42,4.25,7.42,4.25,7.42,148.2,4.25,4.25,7.42,4.25,7.42,
1439,1994,North Dakota,4.25,7.42,4.25,7.42,4.25,7.42,148.2,4.25,4.25,7.42,4.25,7.42,
1440,1994,Ohio,4.25,7.42,4.25,7.42,4.25,7.42,148.2,4.25(g),4.25,7.42,4.25,7.42,(g)
1441,1994,Oklahoma,4.25,7.42,4.25,7.42,4.25,7.42,148.2,4.25(g),4.25,7.42,4.25,7.42,(g)
1442,1994,Oregon,4.75,8.29,4.25,7.42,4.75,8.29,148.2,4.75,4.75,8.29,4.75,8.29,
1443,1994,Pennsylvania,4.25,7.42,4.25,7.42,4.25,7.42,148.2,4.25,4.25,7.42,4.25,7.42,
1444,1994,Puerto Rico,1.2,2.09,4.25,7.42,4.25,7.42,148.2,1.20 - 4.25(i),1.2,2.09,4.25,7.42,(i)
1445,1994,Rhode Island,4.45,7.77,4.25,7.42,4.45,7.77,148.2,4.45,4.45,7.77,4.45,7.77,
1446,1994,South Carolina,0.0,0.0,4.25,7.42,4.25,7.42,148.2,...,0.0,0.0,0.0,0.0,
1447,1994,South Dakota,4.25,7.42,4.25,7.42,4.25,7.42,148.2,4.25,4.25,7.42,4.25,7.42,
1448,1994,Tennessee,0.0,0.0,4.25,7.42,4.25,7.42,148.2,...,0.0,0.0,0.0,0.0,
1449,1994,Texas,3.35,5.85,4.25,7.42,4.25,7.42,148.2,3.35,3.35,5.85,3.35,5.85,
1450,1994,U.S. Virgin Islands,4.65,8.12,4.25,7.42,4.65,8.12,148.2,"4..65(g,,j)",4.65,8.12,4.65,8.12,"(g, j)"
1451,1994,Utah,4.25,7.42,4.25,7.42,4.25,7.42,148.2,4.25,4.25,7.42,4.25,7.42,
1452,1994,Vermont,4.25,7.42,4.25,7.42,4.25,7.42,148.2,4.25,4.25,7.42,4.25,7.42,
1453,1994,Virginia,4.25,7.42,4.25,7.42,4.25,7.42,148.2,4.25,4.25,7.42,4.25,7.42,
1454,1994,Washington,4.25,7.42,4.25,7.42,4.25,7.42,148.2,4.25,4.25,7.42,4.25,7.42,
1455,1994,West Virginia,4.25,7.42,4.25,7.42,4.25,7.42,148.2,4.25,4.25,7.42,4.25,7.42,
1456,1994,Wisconsin,4.25,7.42,4.25,7.42,4.25,7.42,148.2,4.25,4.25,7.42,4.25,7.42,
1457,1994,Wyoming,1.6,2.79,4.25,7.42,4.25,7.42,148.2,1.6,1.6,2.79,1.6,2.79,
1458,1995,Alabama,0.0,0.0,4.25,7.21,4.25,7.21,152.4,...,0.0,0.0,0.0,0.0,
1459,1995,Alaska,4.75,8.06,4.25,7.21,4.75,8.06,152.4,4.75,4.75,8.06,4.75,8.06,
1460,1995,Arizona,0.0,0.0,4.25,7.21,4.25,7.21,152.4,...,0.0,0.0,0.0,0.0,
1461,1995,Arkansas,4.25,7.21,4.25,7.21,4.25,7.21,152.4,4.25,4.25,7.21,4.25,7.21,
1462,1995,California,4.25,7.21,4.25,7.21,4.25,7.21,152.4,4.25,4.25,7.21,4.25,7.21,
1463,1995,Colorado,3.0,5.09,4.25,7.21,4.25,7.21,152.4,3,3.0,5.09,3.0,5.09,
1464,1995,Connecticut,4.27,7.25,4.25,7.21,4.27,7.25,152.4,4.27,4.27,7.25,4.27,7.25,
1465,1995,Delaware,4.25,7.21,4.25,7.21,4.25,7.21,152.4,4.25,4.25,7.21,4.25,7.21,
1466,1995,District of Columbia,4.25,7.21,4.25,7.21,4.25,7.21,152.4,4.25,4.25,7.21,4.25,7.21,
1467,1995,Florida,0.0,0.0,4.25,7.21,4.25,7.21,152.4,...,0.0,0.0,0.0,0.0,
1468,1995,Georgia,3.25,5.52,4.25,7.21,4.25,7.21,152.4,3.25,3.25,5.52,3.25,5.52,
1469,1995,Guam,4.25,7.21,4.25,7.21,4.25,7.21,152.4,4.25,4.25,7.21,4.25,7.21,
1470,1995,Hawaii,5.25,8.91,4.25,7.21,5.25,8.91,152.4,5.25,5.25,8.91,5.25,8.91,
1471,1995,Idaho,4.25,7.21,4.25,7.21,4.25,7.21,152.4,4.25,4.25,7.21,4.25,7.21,
1472,1995,Illinois,4.25,7.21,4.25,7.21,4.25,7.21,152.4,4.25,4.25,7.21,4.25,7.21,
1473,1995,Indiana,3.35,5.69,4.25,7.21,4.25,7.21,152.4,3.35,3.35,5.69,3.35,5.69,
1474,1995,Iowa,4.65,7.89,4.25,7.21,4.65,7.89,152.4,4.65,4.65,7.89,4.65,7.89,
1475,1995,Kansas,2.65,4.5,4.25,7.21,4.25,7.21,152.4,2.65,2.65,4.5,2.65,4.5,
1476,1995,Kentucky,4.25,7.21,4.25,7.21,4.25,7.21,152.4,4.25,4.25,7.21,4.25,7.21,
1477,1995,Louisiana,0.0,0.0,4.25,7.21,4.25,7.21,152.4,...,0.0,0.0,0.0,0.0,
1478,1995,Maine,4.25,7.21,4.25,7.21,4.25,7.21,152.4,4.25,4.25,7.21,4.25,7.21,
1479,1995,Maryland,4.25,7.21,4.25,7.21,4.25,7.21,152.4,4.25,4.25,7.21,4.25,7.21,
1480,1995,Massachusetts,4.25,7.21,4.25,7.21,4.25,7.21,152.4,4.25,4.25,7.21,4.25,7.21,
1481,1995,Michigan,3.35,5.69,4.25,7.21,4.25,7.21,152.4,3.35,3.35,5.69,3.35,5.69,
1482,1995,Minnesota,4.25,7.21,4.25,7.21,4.25,7.21,152.4,4.25(g),4.25,7.21,4.25,7.21,(g)
1483,1995,Mississippi,0.0,0.0,4.25,7.21,4.25,7.21,152.4,...,0.0,0.0,0.0,0.0,
1484,1995,Missouri,4.25,7.21,4.25,7.21,4.25,7.21,152.4,4.25,4.25,7.21,4.25,7.21,
1485,1995,Montana,4.25,7.21,4.25,7.21,4.25,7.21,152.4,4.25(g),4.25,7.21,4.25,7.21,(g)
1486,1995,Nebraska,4.25,7.21,4.25,7.21,4.25,7.21,152.4,4.25,4.25,7.21,4.25,7.21,
1487,1995,Nevada,4.25,7.21,4.25,7.21,4.25,7.21,152.4,4.25,4.25,7.21,4.25,7.21,
1488,1995,New Hampshire,4.25,7.21,4.25,7.21,4.25,7.21,152.4,4.25,4.25,7.21,4.25,7.21,
1489,1995,New Jersey,5.05,8.57,4.25,7.21,5.05,8.57,152.4,5.05,5.05,8.57,5.05,8.57,
1490,1995,New Mexico,4.25,7.21,4.25,7.21,4.25,7.21,152.4,4.25,4.25,7.21,4.25,7.21,
1491,1995,New York,4.25,7.21,4.25,7.21,4.25,7.21,152.4,4.25,4.25,7.21,4.25,7.21,
1492,1995,North Carolina,4.25,7.21,4.25,7.21,4.25,7.21,152.4,4.25,4.25,7.21,4.25,7.21,
1493,1995,North Dakota,4.25,7.21,4.25,7.21,4.25,7.21,152.4,4.25,4.25,7.21,4.25,7.21,
1494,1995,Ohio,4.25,7.21,4.25,7.21,4.25,7.21,152.4,4.25(g),4.25,7.21,4.25,7.21,(g)
1495,1995,Oklahoma,4.25,7.21,4.25,7.21,4.25,7.21,152.4,4.25(g),4.25,7.21,4.25,7.21,(g)
1496,1995,Oregon,4.75,8.06,4.25,7.21,4.75,8.06,152.4,4.75,4.75,8.06,4.75,8.06,
1497,1995,Pennsylvania,4.25,7.21,4.25,7.21,4.25,7.21,152.4,4.25,4.25,7.21,4.25,7.21,
1498,1995,Puerto Rico,1.2,2.04,4.25,7.21,4.25,7.21,152.4,1.20 - 4.25(i),1.2,2.04,4.25,7.21,(i)
1499,1995,Rhode Island,4.45,7.55,4.25,7.21,4.45,7.55,152.4,4.45,4.45,7.55,4.45,7.55,
1500,1995,South Carolina,0.0,0.0,4.25,7.21,4.25,7.21,152.4,...,0.0,0.0,0.0,0.0,
1501,1995,South Dakota,4.25,7.21,4.25,7.21,4.25,7.21,152.4,4.25,4.25,7.21,4.25,7.21,
1502,1995,Tennessee,0.0,0.0,4.25,7.21,4.25,7.21,152.4,...,0.0,0.0,0.0,0.0,
1503,1995,Texas,3.35,5.69,4.25,7.21,4.25,7.21,152.4,3.35,3.35,5.69,3.35,5.69,
1504,1995,U.S. Virgin Islands,4.65,7.89,4.25,7.21,4.65,7.89,152.4,"4..65(g,,j)",4.65,7.89,4.65,7.89,"(g, j)"
1505,1995,Utah,4.25,7.21,4.25,7.21,4.25,7.21,152.4,4.25,4.25,7.21,4.25,7.21,
1506,1995,Vermont,4.25,7.21,4.25,7.21,4.25,7.21,152.4,4.25,4.25,7.21,4.25,7.21,
1507,1995,Virginia,4.25,7.21,4.25,7.21,4.25,7.21,152.4,4.25,4.25,7.21,4.25,7.21,
1508,1995,Washington,4.25,7.21,4.25,7.21,4.25,7.21,152.4,4.25,4.25,7.21,4.25,7.21,
1509,1995,West Virginia,4.25,7.21,4.25,7.21,4.25,7.21,152.4,4.25,4.25,7.21,4.25,7.21,
1510,1995,Wisconsin,4.25,7.21,4.25,7.21,4.25,7.21,152.4,4.25,4.25,7.21,4.25,7.21,
1511,1995,Wyoming,1.6,2.72,4.25,7.21,4.25,7.21,152.4,1.6,1.6,2.72,1.6,2.72,
1512,1996,Alabama,0.0,0.0,4.25,7.01,4.25,7.01,156.9,...,0.0,0.0,0.0,0.0,
1513,1996,Alaska,4.75,7.83,4.25,7.01,4.75,7.83,156.9,4.75,4.75,7.83,4.75,7.83,
1514,1996,Arizona,0.0,0.0,4.25,7.01,4.25,7.01,156.9,...,0.0,0.0,0.0,0.0,
1515,1996,Arkansas,4.25,7.01,4.25,7.01,4.25,7.01,156.9,4.25[c],4.25,7.01,4.25,7.01,[c]
1516,1996,California,4.25,7.01,4.25,7.01,4.25,7.01,156.9,4.25,4.25,7.01,4.25,7.01,
1517,1996,Colorado,3.0,4.95,4.25,7.01,4.25,7.01,156.9,3,3.0,4.95,3.0,4.95,
1518,1996,Connecticut,4.27,7.04,4.25,7.01,4.27,7.04,156.9,4.27,4.27,7.04,4.27,7.04,
1519,1996,Delaware,4.65,7.67,4.25,7.01,4.65,7.67,156.9,4.65,4.65,7.67,4.65,7.67,
1520,1996,District of Columbia,5.25,8.65,4.25,7.01,5.25,8.65,156.9,5.25 (h),5.25,8.65,5.25,8.65,(h)
1521,1996,Florida,0.0,0.0,4.25,7.01,4.25,7.01,156.9,...,0.0,0.0,0.0,0.0,
1522,1996,Georgia,3.25,5.36,4.25,7.01,4.25,7.01,156.9,3.25(d),3.25,5.36,3.25,5.36,(d)
1523,1996,Guam,4.25,7.01,4.25,7.01,4.25,7.01,156.9,4.25,4.25,7.01,4.25,7.01,
1524,1996,Hawaii,5.25,8.65,4.25,7.01,5.25,8.65,156.9,5.25,5.25,8.65,5.25,8.65,
1525,1996,Idaho,4.25,7.01,4.25,7.01,4.25,7.01,156.9,4.25,4.25,7.01,4.25,7.01,
1526,1996,Illinois,4.25,7.01,4.25,7.01,4.25,7.01,156.9,4.25[c],4.25,7.01,4.25,7.01,[c]
1527,1996,Indiana,3.35,5.52,4.25,7.01,4.25,7.01,156.9,3.35(e),3.35,5.52,3.35,5.52,(e)
1528,1996,Iowa,4.65,7.67,4.25,7.01,4.65,7.67,156.9,4.65,4.65,7.67,4.65,7.67,
1529,1996,Kansas,2.65,4.37,4.25,7.01,4.25,7.01,156.9,2.65,2.65,4.37,2.65,4.37,
1530,1996,Kentucky,4.25,7.01,4.25,7.01,4.25,7.01,156.9,4.25,4.25,7.01,4.25,7.01,
1531,1996,Louisiana,0.0,0.0,4.25,7.01,4.25,7.01,156.9,...,0.0,0.0,0.0,0.0,
1532,1996,Maine,4.25,7.01,4.25,7.01,4.25,7.01,156.9,4.25,4.25,7.01,4.25,7.01,
1533,1996,Maryland,4.25,7.01,4.25,7.01,4.25,7.01,156.9,4.25,4.25,7.01,4.25,7.01,
1534,1996,Massachusetts,4.75,7.83,4.25,7.01,4.75,7.83,156.9,4.75,4.75,7.83,4.75,7.83,
1535,1996,Michigan,3.35,5.52,4.25,7.01,4.25,7.01,156.9,3.35(e),3.35,5.52,3.35,5.52,(e)
1536,1996,Minnesota,4.25,7.01,4.25,7.01,4.25,7.01,156.9,4.25(g),4.25,7.01,4.25,7.01,(g)
1537,1996,Mississippi,0.0,0.0,4.25,7.01,4.25,7.01,156.9,...,0.0,0.0,0.0,0.0,
1538,1996,Missouri,4.25,7.01,4.25,7.01,4.25,7.01,156.9,4.25,4.25,7.01,4.25,7.01,
1539,1996,Montana,4.25,7.01,4.25,7.01,4.25,7.01,156.9,4.25(g),4.25,7.01,4.25,7.01,(g)
1540,1996,Nebraska,4.25,7.01,4.25,7.01,4.25,7.01,156.9,4.25[c],4.25,7.01,4.25,7.01,[c]
1541,1996,Nevada,4.25,7.01,4.25,7.01,4.25,7.01,156.9,4.25,4.25,7.01,4.25,7.01,
1542,1996,New Hampshire,4.25,7.01,4.25,7.01,4.25,7.01,156.9,4.25,4.25,7.01,4.25,7.01,
1543,1996,New Jersey,5.05,8.33,4.25,7.01,5.05,8.33,156.9,5.05,5.05,8.33,5.05,8.33,
1544,1996,New Mexico,4.25,7.01,4.25,7.01,4.25,7.01,156.9,4.25,4.25,7.01,4.25,7.01,
1545,1996,New York,4.25,7.01,4.25,7.01,4.25,7.01,156.9,4.25,4.25,7.01,4.25,7.01,
1546,1996,North Carolina,4.25,7.01,4.25,7.01,4.25,7.01,156.9,4.25,4.25,7.01,4.25,7.01,
1547,1996,North Dakota,4.25,7.01,4.25,7.01,4.25,7.01,156.9,4.25,4.25,7.01,4.25,7.01,
1548,1996,Ohio,4.25,7.01,4.25,7.01,4.25,7.01,156.9,4.25(g),4.25,7.01,4.25,7.01,(g)
1549,1996,Oklahoma,4.25,7.01,4.25,7.01,4.25,7.01,156.9,4.25(g),4.25,7.01,4.25,7.01,(g)
1550,1996,Oregon,4.75,7.83,4.25,7.01,4.75,7.83,156.9,4.75,4.75,7.83,4.75,7.83,
1551,1996,Pennsylvania,4.25,7.01,4.25,7.01,4.25,7.01,156.9,4.25,4.25,7.01,4.25,7.01,
1552,1996,Puerto Rico,1.2,1.98,4.25,7.01,4.25,7.01,156.9,1.20 - 4.75(i),1.2,1.98,4.75,7.83,(i)
1553,1996,Rhode Island,4.45,7.34,4.25,7.01,4.45,7.34,156.9,4.45,4.45,7.34,4.45,7.34,
1554,1996,South Carolina,0.0,0.0,4.25,7.01,4.25,7.01,156.9,...,0.0,0.0,0.0,0.0,
1555,1996,South Dakota,4.25,7.01,4.25,7.01,4.25,7.01,156.9,4.25,4.25,7.01,4.25,7.01,
1556,1996,Tennessee,0.0,0.0,4.25,7.01,4.25,7.01,156.9,...,0.0,0.0,0.0,0.0,
1557,1996,Texas,3.35,5.52,4.25,7.01,4.25,7.01,156.9,3.35,3.35,5.52,3.35,5.52,
1558,1996,U.S. Virgin Islands,4.65,7.67,4.25,7.01,4.65,7.67,156.9,4.65(g),4.65,7.67,4.65,7.67,(g)
1559,1996,Utah,4.25,7.01,4.25,7.01,4.25,7.01,156.9,4.25,4.25,7.01,4.25,7.01,
1560,1996,Vermont,4.75,7.83,4.25,7.01,4.75,7.83,156.9,4.75(e),4.75,7.83,4.75,7.83,(e)
1561,1996,Virginia,4.25,7.01,4.25,7.01,4.25,7.01,156.9,4.25[c],4.25,7.01,4.25,7.01,[c]
1562,1996,Washington,4.9,8.08,4.25,7.01,4.9,8.08,156.9,4.9,4.9,8.08,4.9,8.08,
1563,1996,West Virginia,4.25,7.01,4.25,7.01,4.25,7.01,156.9,4.25 (d),4.25,7.01,4.25,7.01,(d)
1564,1996,Wisconsin,4.25,7.01,4.25,7.01,4.25,7.01,156.9,4.25,4.25,7.01,4.25,7.01,
1565,1996,Wyoming,1.6,2.64,4.25,7.01,4.25,7.01,156.9,1.6,1.6,2.64,1.6,2.64,
1566,1997,Alabama,0.0,0.0,4.75,7.66,4.75,7.66,160.5,...,0.0,0.0,0.0,0.0,
1567,1997,Alaska,5.25,8.46,4.75,7.66,5.25,8.46,160.5,5.25,5.25,8.46,5.25,8.46,
1568,1997,Arizona,0.0,0.0,4.75,7.66,4.75,7.66,160.5,...,0.0,0.0,0.0,0.0,
1569,1997,Arkansas,4.25,6.85,4.75,7.66,4.75,7.66,160.5,4.25[c],4.25,6.85,4.25,6.85,[c]
1570,1997,California,4.75,7.66,4.75,7.66,4.75,7.66,160.5,4.75,4.75,7.66,4.75,7.66,
1571,1997,Colorado,4.75,7.66,4.75,7.66,4.75,7.66,160.5,4.75,4.75,7.66,4.75,7.66,
1572,1997,Connecticut,4.77,7.69,4.75,7.66,4.77,7.69,160.5,4.77,4.77,7.69,4.77,7.69,
1573,1997,Delaware,5.0,8.06,4.75,7.66,5.0,8.06,160.5,5,5.0,8.06,5.0,8.06,
1574,1997,District of Columbia,5.75,9.27,4.75,7.66,5.75,9.27,160.5,5.75,5.75,9.27,5.75,9.27,
1575,1997,Florida,0.0,0.0,4.75,7.66,4.75,7.66,160.5,...,0.0,0.0,0.0,0.0,
1576,1997,Georgia,3.25,5.24,4.75,7.66,4.75,7.66,160.5,3.25(d),3.25,5.24,3.25,5.24,(d)
1577,1997,Guam,4.75,7.66,4.75,7.66,4.75,7.66,160.5,4.75,4.75,7.66,4.75,7.66,
1578,1997,Hawaii,5.25,8.46,4.75,7.66,5.25,8.46,160.5,5.25,5.25,8.46,5.25,8.46,
1579,1997,Idaho,4.25,6.85,4.75,7.66,4.75,7.66,160.5,4.25,4.25,6.85,4.25,6.85,
1580,1997,Illinois,4.75,7.66,4.75,7.66,4.75,7.66,160.5,4.75[c],4.75,7.66,4.75,7.66,[c]
1581,1997,Indiana,3.35,5.4,4.75,7.66,4.75,7.66,160.5,3.35(e),3.35,5.4,3.35,5.4,(e)
1582,1997,Iowa,4.75,7.66,4.75,7.66,4.75,7.66,160.5,4.75,4.75,7.66,4.75,7.66,
1583,1997,Kansas,2.65,4.27,4.75,7.66,4.75,7.66,160.5,2.65,2.65,4.27,2.65,4.27,
1584,1997,Kentucky,4.25,6.85,4.75,7.66,4.75,7.66,160.5,4.25,4.25,6.85,4.25,6.85,
1585,1997,Louisiana,0.0,0.0,4.75,7.66,4.75,7.66,160.5,...,0.0,0.0,0.0,0.0,
1586,1997,Maine,4.75,7.66,4.75,7.66,4.75,7.66,160.5,4.75,4.75,7.66,4.75,7.66,
1587,1997,Maryland,4.75,7.66,4.75,7.66,4.75,7.66,160.5,4.75,4.75,7.66,4.75,7.66,
1588,1997,Massachusetts,5.25,8.46,4.75,7.66,5.25,8.46,160.5,5.25,5.25,8.46,5.25,8.46,
1589,1997,Michigan,3.35,5.4,4.75,7.66,4.75,7.66,160.5,3.35(e),3.35,5.4,3.35,5.4,(e)
1590,1997,Minnesota,4.25,6.85,4.75,7.66,4.75,7.66,160.5,4.25(g),4.25,6.85,4.25,6.85,(g)
1591,1997,Mississippi,0.0,0.0,4.75,7.66,4.75,7.66,160.5,...,0.0,0.0,0.0,0.0,
1592,1997,Missouri,4.75,7.66,4.75,7.66,4.75,7.66,160.5,4.75,4.75,7.66,4.75,7.66,
1593,1997,Montana,4.75,7.66,4.75,7.66,4.75,7.66,160.5,4.75(g),4.75,7.66,4.75,7.66,(g)
1594,1997,Nebraska,4.25,6.85,4.75,7.66,4.75,7.66,160.5,4.25[c],4.25,6.85,4.25,6.85,[c]
1595,1997,Nevada,4.75,7.66,4.75,7.66,4.75,7.66,160.5,4.75,4.75,7.66,4.75,7.66,
1596,1997,New Hampshire,4.75,7.66,4.75,7.66,4.75,7.66,160.5,4.75,4.75,7.66,4.75,7.66,
1597,1997,New Jersey,5.05,8.14,4.75,7.66,5.05,8.14,160.5,5.05,5.05,8.14,5.05,8.14,
1598,1997,New Mexico,4.25,6.85,4.75,7.66,4.75,7.66,160.5,4.25,4.25,6.85,4.25,6.85,
1599,1997,New York,4.25,6.85,4.75,7.66,4.75,7.66,160.5,4.25,4.25,6.85,4.25,6.85,
1600,1997,North Carolina,4.25,6.85,4.75,7.66,4.75,7.66,160.5,4.25,4.25,6.85,4.25,6.85,
1601,1997,North Dakota,4.75,7.66,4.75,7.66,4.75,7.66,160.5,4.75,4.75,7.66,4.75,7.66,
1602,1997,Ohio,4.25,6.85,4.75,7.66,4.75,7.66,160.5,4.25(g),4.25,6.85,4.25,6.85,(g)
1603,1997,Oklahoma,4.75,7.66,4.75,7.66,4.75,7.66,160.5,4.75(g),4.75,7.66,4.75,7.66,(g)
1604,1997,Oregon,5.5,8.86,4.75,7.66,5.5,8.86,160.5,5.5,5.5,8.86,5.5,8.86,
1605,1997,Pennsylvania,4.75,7.66,4.75,7.66,4.75,7.66,160.5,4.75,4.75,7.66,4.75,7.66,
1606,1997,Puerto Rico,1.2,1.93,4.75,7.66,4.75,7.66,160.5,1.20 - 4.75(i),1.2,1.93,4.75,7.66,(i)
1607,1997,Rhode Island,5.15,8.3,4.75,7.66,5.15,8.3,160.5,5.15,5.15,8.3,5.15,8.3,
1608,1997,South Carolina,0.0,0.0,4.75,7.66,4.75,7.66,160.5,...,0.0,0.0,0.0,0.0,
1609,1997,South Dakota,4.25,6.85,4.75,7.66,4.75,7.66,160.5,4.25,4.25,6.85,4.25,6.85,
1610,1997,Tennessee,0.0,0.0,4.75,7.66,4.75,7.66,160.5,...,0.0,0.0,0.0,0.0,
1611,1997,Texas,3.35,5.4,4.75,7.66,4.75,7.66,160.5,3.35,3.35,5.4,3.35,5.4,
1612,1997,U.S. Virgin Islands,4.65,7.49,4.75,7.66,4.75,7.66,160.5,"4.65(g, j)",4.65,7.49,4.65,7.49,"(g, j)"
1613,1997,Utah,4.75,7.66,4.75,7.66,4.75,7.66,160.5,4.75,4.75,7.66,4.75,7.66,
1614,1997,Vermont,5.0,8.06,4.75,7.66,5.0,8.06,160.5,5.00(e),5.0,8.06,5.0,8.06,(e)
1615,1997,Virginia,4.75,7.66,4.75,7.66,4.75,7.66,160.5,4.75[c],4.75,7.66,4.75,7.66,[c]
1616,1997,Washington,4.9,7.9,4.75,7.66,4.9,7.9,160.5,4.9,4.9,7.9,4.9,7.9,
1617,1997,West Virginia,4.25,6.85,4.75,7.66,4.75,7.66,160.5,4.25 (d),4.25,6.85,4.25,6.85,(d)
1618,1997,Wisconsin,4.75,7.66,4.75,7.66,4.75,7.66,160.5,4.75,4.75,7.66,4.75,7.66,
1619,1997,Wyoming,1.6,2.58,4.75,7.66,4.75,7.66,160.5,1.6,1.6,2.58,1.6,2.58,
1620,1998,Alabama,0.0,0.0,5.15,8.17,5.15,8.17,163.0,...,0.0,0.0,0.0,0.0,
1621,1998,Alaska,5.65,8.97,5.15,8.17,5.65,8.97,163.0,5.65,5.65,8.97,5.65,8.97,
1622,1998,Arizona,0.0,0.0,5.15,8.17,5.15,8.17,163.0,...,0.0,0.0,0.0,0.0,
1623,1998,Arkansas,5.15,8.17,5.15,8.17,5.15,8.17,163.0,5.15[c],5.15,8.17,5.15,8.17,[c]
1624,1998,California,5.15,8.17,5.15,8.17,5.15,8.17,163.0,5.15,5.15,8.17,5.15,8.17,
1625,1998,Colorado,5.15,8.17,5.15,8.17,5.15,8.17,163.0,5.15,5.15,8.17,5.15,8.17,
1626,1998,Connecticut,5.18,8.22,5.15,8.17,5.18,8.22,163.0,5.18,5.18,8.22,5.18,8.22,
1627,1998,Delaware,5.15,8.17,5.15,8.17,5.15,8.17,163.0,5.15,5.15,8.17,5.15,8.17,
1628,1998,District of Columbia,6.15,9.76,5.15,8.17,6.15,9.76,163.0,6.15,6.15,9.76,6.15,9.76,
1629,1998,Florida,0.0,0.0,5.15,8.17,5.15,8.17,163.0,...,0.0,0.0,0.0,0.0,
1630,1998,Georgia,3.25,5.16,5.15,8.17,5.15,8.17,163.0,3.25(d),3.25,5.16,3.25,5.16,(d)
1631,1998,Guam,5.15,8.17,5.15,8.17,5.15,8.17,163.0,5.15,5.15,8.17,5.15,8.17,
1632,1998,Hawaii,5.25,8.33,5.15,8.17,5.25,8.33,163.0,5.25,5.25,8.33,5.25,8.33,
1633,1998,Idaho,5.15,8.17,5.15,8.17,5.15,8.17,163.0,5.15,5.15,8.17,5.15,8.17,
1634,1998,Illinois,5.15,8.17,5.15,8.17,5.15,8.17,163.0,5.15[c],5.15,8.17,5.15,8.17,[c]
1635,1998,Indiana,3.35,5.32,5.15,8.17,5.15,8.17,163.0,3.35(e),3.35,5.32,3.35,5.32,(e)
1636,1998,Iowa,5.15,8.17,5.15,8.17,5.15,8.17,163.0,5.15,5.15,8.17,5.15,8.17,
1637,1998,Kansas,2.65,4.21,5.15,8.17,5.15,8.17,163.0,2.65,2.65,4.21,2.65,4.21,
1638,1998,Kentucky,4.25,6.74,5.15,8.17,5.15,8.17,163.0,4.25,4.25,6.74,4.25,6.74,
1639,1998,Louisiana,0.0,0.0,5.15,8.17,5.15,8.17,163.0,...,0.0,0.0,0.0,0.0,
1640,1998,Maine,5.15,8.17,5.15,8.17,5.15,8.17,163.0,5.15,5.15,8.17,5.15,8.17,
1641,1998,Maryland,5.15,8.17,5.15,8.17,5.15,8.17,163.0,5.15,5.15,8.17,5.15,8.17,
1642,1998,Massachusetts,5.25,8.33,5.15,8.17,5.25,8.33,163.0,5.25,5.25,8.33,5.25,8.33,
1643,1998,Michigan,5.15,8.17,5.15,8.17,5.15,8.17,163.0,5.15(e),5.15,8.17,5.15,8.17,(e)
1644,1998,Minnesota,5.15,8.17,5.15,8.17,5.15,8.17,163.0,5.15(g),5.15,8.17,5.15,8.17,(g)
1645,1998,Mississippi,0.0,0.0,5.15,8.17,5.15,8.17,163.0,...,0.0,0.0,0.0,0.0,
1646,1998,Missouri,5.15,8.17,5.15,8.17,5.15,8.17,163.0,5.15,5.15,8.17,5.15,8.17,
1647,1998,Montana,5.15,8.17,5.15,8.17,5.15,8.17,163.0,5.15(g),5.15,8.17,5.15,8.17,(g)
1648,1998,Nebraska,5.15,8.17,5.15,8.17,5.15,8.17,163.0,5.15[c],5.15,8.17,5.15,8.17,[c]
1649,1998,Nevada,5.15,8.17,5.15,8.17,5.15,8.17,163.0,5.15,5.15,8.17,5.15,8.17,
1650,1998,New Hampshire,5.15,8.17,5.15,8.17,5.15,8.17,163.0,5.15,5.15,8.17,5.15,8.17,
1651,1998,New Jersey,5.05,8.01,5.15,8.17,5.15,8.17,163.0,5.05,5.05,8.01,5.05,8.01,
1652,1998,New Mexico,4.25,6.74,5.15,8.17,5.15,8.17,163.0,4.25,4.25,6.74,4.25,6.74,
1653,1998,New York,4.25,6.74,5.15,8.17,5.15,8.17,163.0,4.25,4.25,6.74,4.25,6.74,
